date,AAPL,ABBV,AMD,BAC,C,CL,COP,COST,CVX,GOOGL,GS,HD,JNJ,JPM,KO,LOW,MA,META,MRK,MS,MSFT,NVDA,PEP,PFE,PG,SLB,T,TGT,V,VZ,WFC,WMT,XOM
2021-06-01,121.152904027,92.9486087796,80.81,37.8145644552,67.0895578964,73.2724597652,48.7493880856,358.4650235397,86.8445468165,118.0779574111,338.8773550242,277.7311794614,143.8395389881,146.2701686969,47.6267457933,174.503520595,349.5210357321,326.5921462188,61.3212980624,78.5015316378,237.4071491062,16.2054180926,125.1655465829,29.7679547832,116.995793078,29.4975923437,16.5120069949,195.1590893804,218.2876574549,41.2860337974,41.8793479733,44.3046121301,50.2974225963
2021-06-02,121.9132779017,92.2776492117,81.97,37.8321854078,67.1736721867,73.6278063208,49.3517488102,360.7016981968,88.0089884662,117.5528204752,339.7634478885,276.4755897342,144.4217445769,146.2789774996,47.8162878352,173.5211708309,356.3795323892,326.6119920029,61.8841032721,79.0554996713,237.3111882537,16.7173018607,125.6657678963,29.9921809361,117.506461049,31.7638817038,16.6753249358,196.112257811,221.2061219216,41.4837498159,41.4805814352,44.2076586516,50.6967405395
2021-06-03,120.4315236844,92.9486087796,80.28,38.2638987485,66.9802093191,74.5783583571,49.7533226266,363.8102968728,87.6099839849,116.4118005607,344.442018212,274.886801746,144.2827104064,146.3758743292,47.9369054982,173.0936667669,351.4930963856,323.5259725737,63.179109903,79.558332194,235.7854106988,16.9081062238,126.1108800818,30.1313557897,119.6107652743,32.7133942421,16.4613221167,196.7992260492,219.7131780525,41.7254027275,41.1704296834,44.2858469407,50.8963995111
2021-06-04,122.7223936914,93.0728605514,81.58,38.281593037,66.8624493128,74.5961256849,50.0712352313,367.2695606433,88.3102775644,118.6923527497,346.8610517316,274.5160845488,144.2218829569,146.6137120019,48.4538383396,172.7389293521,355.5732218757,327.8027390495,63.3500721811,80.078209887,240.6602220063,17.514395806,126.2560608878,30.2705306432,119.6988114762,32.6238175875,16.4838487292,198.6540402924,221.6684529263,41.9597328235,41.6135036146,44.3640352298,51.1210158541
2021-06-07,122.7321420744,93.611284896,81.35,38.1488858737,66.7110435903,74.5339400376,50.0377707466,360.5216269321,87.7402711625,119.1252560028,343.945806208,273.5892915557,143.2399541279,145.9266253919,48.2815273925,173.0481876112,353.6885924826,333.9847008,62.230269259,79.4390160022,243.558239752,17.5549977788,126.1792004611,30.1468196623,120.1126286251,32.0953153257,16.3768473196,198.2676206584,222.805016646,41.8865046685,41.7464257939,44.0669197312,50.7882509015
2021-06-08,123.5510062471,93.0562936485,80.89,37.9365544124,66.5175807228,73.6722246403,50.5899347441,359.8582064829,88.5382801252,118.933846317,340.8799248975,274.4189919495,141.979956958,145.3452444143,47.9455210455,174.0942081933,354.8349134537,331.107062104,61.8883447027,79.0810674267,242.3683251809,17.3935862549,125.0006739187,30.038572554,118.7214986352,32.1580189839,16.3205307883,201.8827910122,223.5081450488,41.849890591,41.3033518628,43.7322738539,51.6867162737
2021-06-09,123.9311931844,94.4313465901,79.96,37.4411143361,65.7269063945,73.3435290764,49.9290111713,360.1046197926,87.7647000083,119.4049323313,339.1786265981,271.276722373,143.891676802,143.5306310598,47.7990567404,173.3665417014,352.9599986451,327.703510129,63.2902353838,78.9787964051,243.3471258765,17.2991804408,124.7700926387,30.7808384395,118.6774755342,32.0326116675,16.3374257477,199.1692664711,223.758574343,41.776662436,40.6919098378,43.4977089867,52.1193107122
2021-06-10,122.9368581175,96.2868397161,81.56,36.8837442503,64.6754777665,74.2674301209,50.3389511089,362.9952374638,88.27770577,120.753230092,331.3455656776,272.1329025666,145.1864325145,141.2931951761,48.1695252768,171.7111004323,353.9023133416,329.8964692732,65.0853393047,78.1350604772,246.8496969931,17.3657032927,126.05109975,31.4535168982,119.5579375532,31.2980831002,16.433163851,198.9288275877,225.3382052755,41.9890240855,39.9564071121,43.7479115118,52.2025019503
2021-06-11,124.1456576106,95.6075966968,81.31,37.0341457021,64.3306091765,74.2940811126,50.1716286854,361.8769001353,87.8705583401,120.5087612446,334.9874073499,274.3042461504,143.3442297558,141.1962983465,48.3849139608,173.5575541555,355.0680634817,328.7057222266,65.1964647855,78.450396127,247.4734425344,17.764591255,126.1279601766,31.0437242739,118.7391078755,31.2532947729,16.5120069949,200.0279767689,226.3110267644,41.98170127,40.4792343508,44.0200067578,51.719992769
2021-06-14,127.1969014922,95.5910297938,81.55,36.5917884911,63.2203005453,74.098640507,50.4560768053,363.7060450879,87.9194160317,121.4365527527,330.441750956,273.02438916,143.7005048176,138.8003040143,48.221218561,172.5115335734,356.0589511007,334.1732357491,65.0511468491,77.3168923047,249.3926595846,17.9574327808,126.8794843486,30.641663586,118.7831309765,30.5008508747,16.3824789728,200.1396091076,225.4634199226,41.8718590375,40.0095759838,43.9605836581,51.6368015308
2021-06-15,126.3780373195,95.9472182064,80.47,36.6183299237,62.0931690561,73.9742692126,51.1755632263,363.8482066127,89.8167230554,120.4190069619,329.0062805159,270.4911549789,142.93581688,136.695000171,48.0996889372,170.8924756288,357.6132846207,334.153389965,65.2666907419,77.2998471344,247.9244585412,17.727966314,126.888024396,30.6107358407,118.5542108516,30.626258191,16.4894803823,199.7102539587,224.4039113703,41.952410008,40.2842818211,43.7854418905,53.5169235134
2021-06-16,126.8752048529,95.6987146628,80.11,36.8218142408,60.1080718064,72.8016255791,51.1420987416,359.5833608683,89.3037172936,119.7773382225,328.7404526566,267.2517928031,142.8836790661,137.6551596644,47.4573180689,169.3643759958,353.4360132856,328.5271101696,66.0512705117,77.6407505396,246.9840421866,17.7496422995,125.6240973795,30.3865096878,116.9077468761,30.4918932092,16.3655840133,198.5853434686,221.1483305461,41.4764270004,40.381758086,42.8940953949,53.3255836656
2021-06-17,128.4739396663,95.1768572211,84.56,35.2116339929,57.9211002601,73.2280414458,49.3684810526,364.6443111517,87.1865506577,120.7403372116,320.3225704457,267.5518972008,143.5701602828,133.6823896504,47.7003773164,169.9465091893,356.8069741072,333.9152405556,66.5858193659,74.922045883,250.3618641949,18.5937599861,126.8367841116,30.5256845413,117.973105919,29.0855397328,16.185371113,198.5509950567,223.6044640081,41.3958760299,37.9182670287,43.072364694,51.5702485403
2021-06-18,127.1774047262,93.702402862,84.65,34.3092252825,56.8696716321,71.9754448373,48.1302951187,360.9765438115,83.8967994234,119.1212889627,309.095773855,267.1017406042,140.7547183307,130.2998094167,46.676056202,169.9828925139,356.9332637057,327.1180594977,66.0512705117,71.6664183631,248.951239663,18.575322941,124.1893694149,30.0076448088,116.2474003619,28.0285352091,16.1346862348,197.9584849512,221.9285141164,40.8759561293,36.9966732519,42.2748441453,50.2475078534
2021-06-21,128.9711071997,95.0360385463,82.59,35.1673982718,57.5762316701,72.3485587207,50.5732025018,366.5871853242,86.3559699005,120.8087686537,316.8136427031,271.5062139713,142.3709905625,132.5108188924,47.1882167592,171.8020587438,362.4414331173,329.7277801083,66.1719750917,73.2430966122,252.0219869433,18.3645426686,125.1629348195,30.4792929235,117.1630808616,29.6677879874,16.2923725226,200.7407063161,225.6945854249,41.2933566129,38.3524794813,42.6595305276,52.0693959693
2021-06-22,130.6088355451,95.011188192,83.58,35.3620354446,58.0052145504,72.2153037623,50.8576506217,371.6860453476,86.6409731015,121.3225003493,316.8047817744,276.0166065376,142.1798185781,132.3170252332,47.3618305074,174.3852747901,367.2501524449,336.4158093536,65.6891567718,73.0385545691,254.7856594955,18.8224790051,125.3508158625,30.6261997133,117.2071039626,29.5782113328,16.2078977255,203.6946697405,227.2453206696,41.2787109819,38.5828779255,42.8565650161,53.0676908273
2021-06-23,130.3358808208,94.4313465901,83.82,35.5655197616,58.585603153,71.2914027178,50.8325522582,371.4870192128,86.5351147697,121.1206771831,319.9238286568,275.0986401445,141.3195446483,133.1186262781,46.9798802614,173.8577165834,364.4329229398,337.9637805142,65.1632296733,73.1834385163,254.5601514921,18.9923987991,123.7025867126,30.1932112801,117.039816179,29.4528040164,16.1346862348,203.7805407703,226.0413336784,41.0590265168,38.9550600276,42.5219191388,53.4586896467
2021-06-24,130.0531777136,95.0443219978,86.1,36.1228898475,59.9903118001,71.5667962983,51.3596178922,371.5817935627,87.2435512979,121.4906036743,326.7467437119,275.2486923433,141.9625776867,134.3430498523,47.2142588214,174.4125622835,364.0540541443,340.5338095566,65.8357266189,74.2146713171,255.9179975551,19.1401443092,124.4028706001,30.3014583884,117.1190577607,29.7931953037,16.2135293787,205.9530778237,227.5439094434,41.2787109819,40.0361604197,42.8190346374,53.6749868659
2021-06-25,129.7607262233,93.5864345417,85.62,36.8218142408,60.1837746676,72.3663260485,51.2926889228,373.8942876997,87.3738384755,121.4990336346,326.7644655692,276.8286537315,142.6925070817,135.6996054668,47.1534940096,175.2402829181,368.7753422114,338.7377660946,66.5599540987,75.3396525544,254.3154513182,18.966238127,125.0348341084,30.139087726,118.7919355967,29.8738142928,16.26984591,206.5627621351,228.5841542038,41.2860337974,41.0995378544,43.3256947507,53.7914545993
2021-06-28,131.3887061857,93.6030014446,87.08,36.7687313755,60.1501289515,72.5973013096,49.8537160807,375.8182070022,84.6785224889,121.5263070354,326.7112999973,277.4023827272,142.5274040042,135.9462519422,47.1014098851,175.7405536313,357.1858429027,352.8977330576,66.2668144045,74.7430715952,257.8660028611,19.9169916961,125.5728570951,30.2473348343,119.1441204043,28.6824447873,16.2078977255,207.1724464466,225.4730518185,41.1395774873,40.5767106157,43.1912108934,52.4187991696
2021-06-29,132.899705552,93.0231598427,89.52,36.1759727128,58.6108374401,72.1797691068,49.4019455373,377.9506298744,84.4912346712,121.2649782675,330.1759230968,280.8977163011,142.5360936399,135.778884691,46.7541823887,176.6410409151,357.4967096067,349.1766485368,66.5685758544,77.2487116236,260.4377537083,19.9585996222,125.487456621,30.2318709617,118.3340953468,28.5570374709,16.1403178879,207.6790855223,227.2645844614,40.8906017603,39.6905627534,42.9410083683,52.0943533407
2021-06-30,133.5138536815,93.3047971922,93.93,36.4767756162,59.5108603457,72.2686057457,50.9496779546,374.9936701583,85.2892436339,121.083486182,336.2988247891,281.4714452968,143.1530577714,137.0121170679,46.971199574,176.4318367986,354.6697655172,345.0288796577,67.0513941743,78.1435830623,259.9579494457,19.9344321442,126.5378824523,30.2782625795,118.8007402169,28.6734871218,16.2078977255,207.5846273895,225.2129906284,41.0297352548,40.1336366845,44.10445011,52.4770330363
2021-07-01,133.8160535548,94.6467163279,93.31,36.751037087,59.7295575003,72.6150686374,52.6061699472,373.9132425697,86.4862570781,121.4355609927,332.2759631852,283.8104942794,144.2131933212,138.3686726824,46.8409892628,178.1145655612,360.1293620063,351.6573715507,67.2410728,78.4248283716,260.6296754133,20.1432192225,126.5635025945,30.5875400318,119.0736834427,29.6229996601,16.393742279,209.0701962047,226.4940327871,41.2201284579,40.239974428,43.5727697442,52.626777265
2021-07-02,136.438368584,95.4005104104,94.7,36.4059984625,59.2248717589,72.5795339818,52.497410372,378.0927913992,86.3722557977,124.225381957,331.5405061078,284.8343798717,146.8374632888,138.236540642,47.0319643858,178.0145114186,364.3260625103,351.9649812044,67.7669998984,78.4333509568,266.4353069901,20.4172834064,127.1698459605,30.718982949,119.6547883752,29.3721850273,16.4613221167,211.7407852309,229.8459325706,41.3299706904,39.9386841548,43.8198447377,52.5519051506
2021-07-06,138.4465354837,95.8643836919,94.47,35.4505068868,57.3743573736,72.8193929068,50.4309784418,378.0169719193,84.6785224889,125.150198185,327.7303067913,281.7980294944,145.9598100877,135.9153220528,46.7715437636,177.1413116283,365.3849522209,350.0597859298,67.3445338685,76.882240463,266.4449030753,20.6280636788,127.3577270035,30.3787777515,119.7252253368,27.9210432236,16.3430574008,210.7704425944,230.7802264758,41.3080022439,38.5385705323,43.7666767011,51.0544628636
2021-07-07,140.9323731508,96.7092957403,90.54,35.1673982718,57.1388373609,73.4323657153,49.3684810526,383.5328390822,83.8153699374,125.4318580335,325.7897634185,285.5228546666,147.211117622,136.0747950856,47.1534940096,178.1691405481,363.2477436308,347.7874436491,67.7325128756,76.7288339306,268.6232144273,20.3024255984,127.9213701324,30.4251693693,120.6232965961,27.4821176163,16.2923725226,212.5737342197,231.165502313,41.3958760299,38.4588172247,43.6947434752,50.2558269772
2021-07-08,139.6358382107,96.3779576821,89.74,34.3092252825,56.129465878,73.1480884708,49.5358034761,385.8737655241,83.5466526336,124.0136411906,318.0541727131,281.1625142991,146.9243596454,133.7269976575,46.9885609488,175.3676245542,360.0516453303,342.9847638943,67.3531556242,74.6919360844,266.2145970293,19.8350215902,127.9811504643,30.3478500063,120.6056873557,27.3477526345,16.1628445005,213.4582058265,227.9002895928,41.232943385,37.5017775334,43.6572130964,50.0312106341
2021-07-09,141.4587858333,96.5684770656,90.9,35.4239654541,57.5762316701,73.2280414458,50.3054866242,390.8209865877,84.7436660777,124.4842313249,329.4138832335,284.2959572757,147.5065652342,138.0061907057,47.2750236333,177.6688698349,362.7263313689,347.7179834047,67.2410728,76.9845114846,266.7135934624,19.9820196525,127.6566286628,30.6261997133,120.6497104567,27.9389585545,16.3177049694,213.4582058265,229.6918222357,41.5217517169,38.9107526345,43.8792678374,50.9379951302
2021-07-12,140.8641344698,97.4382394684,90.81,35.9459469631,58.4089631435,73.6722246403,50.0294046254,386.5656182782,84.9146679983,125.9292256886,337.1583348675,283.987026278,147.2719450716,139.9818843904,47.2923850081,177.8871697825,365.274577704,350.4368558279,66.8617155486,79.0469770862,266.1186361768,20.4426966308,127.682248805,30.7421787579,120.7465612787,27.9658315509,16.3349116882,216.6010855164,229.1139084799,41.5809944516,39.1322896001,43.8010795483,50.8880803873
2021-07-13,141.9754501327,97.6701761091,90.26,35.2647168582,57.508940238,73.4145983875,49.7449565055,385.7884686093,84.6296647973,126.2922098596,333.1531951208,279.847350909,147.0894627228,137.8998753505,47.7611421283,176.7138075643,373.2013745095,349.3751063779,66.9134460829,79.4390160022,269.6308033786,20.1810899097,130.6285651609,30.6571274586,120.5968827355,27.4194139581,16.2144646568,216.1803174705,233.4289978564,41.5365624006,38.3081720881,43.9668387212,50.6468257966
2021-07-14,145.3971325686,98.2914349683,89.05,34.3800024363,57.3407116575,73.938734557,48.2474208152,388.5274473207,83.0336468718,127.1803309664,331.7531683952,281.7627230947,148.0887708231,137.4303158648,48.8375473671,175.3130495673,380.0972014238,344.9494965212,66.9220678386,78.7998221174,271.099004422,19.7739800219,131.9778926515,30.8890855478,121.4861493747,26.4699014199,16.2087290838,217.7946928303,236.9350079749,41.706885263,39.8323464113,44.2702092829,49.5237440813
2021-07-15,144.7439909071,98.1406812337,86.93,34.3534610036,57.5762316701,74.2940811126,47.7538196658,390.2997276634,82.4880693156,125.9584826095,330.8227708877,284.8432064716,146.3073955139,137.7315427047,48.9937997404,178.0508947432,379.5428119539,341.8039397397,67.1634769986,78.9447060646,269.6787838049,18.9017084692,132.5842360175,30.9973326561,122.525094557,25.7353728526,16.3062338236,217.1935956219,239.4007733329,41.8772081254,39.8766538044,44.3046121301,49.0412349
2021-07-16,142.7065788584,98.408687873,85.89,33.5483708796,56.2724601714,74.9692395682,46.4319725202,388.9254995902,80.3057590909,125.9237710084,323.2466768979,283.8104942794,146.0727753513,134.5863801123,48.9590769908,178.405632158,376.5179851975,338.5293853614,67.2669380671,77.7685893166,269.4100934178,18.0991987087,133.0710187198,31.1983630001,123.7137182826,24.9650136234,16.2546136672,215.6650912918,238.9866018079,41.8105600488,39.2386273436,44.2733368144,47.6852177178
2021-07-19,138.8657159531,96.6666447174,86.58,32.6725036019,54.741580089,74.5961256849,44.9260707088,392.5079700155,78.1397347633,123.5514810167,314.3148608257,281.453792097,145.0126398014,130.2097313219,48.3774709343,175.4585828657,355.4414592127,334.3518478061,66.430627763,76.1492981418,265.821157534,18.7158431226,133.053938625,31.0437242739,123.6520859413,23.8721784379,15.9391571564,215.6393299829,231.5604100461,41.3514288545,38.1486654729,44.1701282728,46.0463503259
2021-07-20,142.4726176662,97.1942827886,87.11,33.3448865626,55.7593630009,73.858781582,45.5702620392,394.488753928,78.6038828335,125.1695375056,323.2112331833,287.1734288542,146.3769125992,132.6372652664,48.4642778084,177.2868449266,364.1366203711,339.0255299642,65.6719132604,78.6805059256,268.037853227,18.5486639704,133.0710187198,31.7395985416,122.9917394271,24.4006806997,16.0079840315,218.722099952,233.766114214,41.1588899665,39.7348701465,44.3702902929,46.5538168787
2021-07-21,141.7414889405,97.9815522916,89.41,34.0261166675,57.1051916448,73.4032491282,47.7036229388,393.3230294245,81.2829129228,126.4980000658,330.9556848173,288.0649154476,147.2806347072,135.4280433413,49.0892873019,178.2184434111,369.6513366763,343.5602916335,65.861591886,81.5440945294,270.0338389591,19.3439484024,132.5756959701,31.7164027327,122.5603130378,25.4666428889,16.0022484586,219.872771751,234.6907762232,41.4328876148,40.5855720943,44.1513630835,48.0512591658
